Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
263,Entry short,2026-07-20 09:50,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.370067|rs_vs_spy=-1.080368|gap_atr=0.066059|ext_atr=0.098584|risk_atr=0.08,640.25,23,14725.75,43.7,0.30,0,92.69,0.63,-13.11,-0.09,-1672.23,-6.69,2
264,Exit short,2026-07-21 10:15,sl1|exit_reason=be|mfe_r=0.897817,646.82,23,14874.79,-2.07,-0.01,0,42.78,0.29,-9.2,-0.06,-1674.3,-6.70,1
264,Entry short,2026-07-21 10:10,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.352405|rs_vs_spy=-1.095653|gap_atr=0.334715|ext_atr=0.031498|risk_atr=0.081498,646.73,23,14874.79,-2.07,-0.01,0,42.78,0.29,-9.2,-0.06,-1674.3,-6.70,1
265,Exit short,2026-07-21 14:30,sl1|exit_reason=time|mfe_r=0.432988,647.23,24,15533.52,0,0.00,0,20.88,0.13,-13.68,-0.09,-1674.3,-6.70,6
265,Entry short,2026-07-21 14:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.304931|rs_vs_spy=-1.366295|gap_atr=0.334715|ext_atr=0.007831|risk_atr=0.08,647.23,24,15533.52,0,0.00,0,20.88,0.13,-13.68,-0.09,-1674.3,-6.70,6
266,Exit short,2026-07-22 09:45,sl1|exit_reason=be|mfe_r=1.111852,635.52,18,11438.64,-0.72,-0.01,0,53.64,0.47,-0.72,-0.01,-1675.02,-6.70,2
266,Entry short,2026-07-22 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.402492|rs_vs_spy=-1.97477|gap_atr=0.161121|ext_atr=0.144831|risk_atr=0.108957,635.48,18,11438.64,-0.72,-0.01,0,53.64,0.47,-0.72,-0.01,-1675.02,-6.70,2
267,Exit short,2026-07-23 10:35,sl1|exit_reason=time|mfe_r=0.472481,606.91,11,6668.53,-7.48,-0.11,0,23.1,0.35,-17.93,-0.27,-1682.5,-6.73,6
267,Entry short,2026-07-23 10:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.639108|rs_vs_spy=-0.417504|gap_atr=-0.74332|ext_atr=0.131494|risk_atr=0.181494,606.23,11,6668.53,-7.48,-0.11,0,23.1,0.35,-17.93,-0.27,-1682.5,-6.73,6
268,Exit short,2026-07-24 10:00,sl1|exit_reason=stop|mfe_r=0.171012,604.44,20,12040,-48.8,-0.41,0,7.8,0.06,-48.8,-0.41,-1731.3,-6.93,2
268,Entry short,2026-07-24 09:50,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.417077|rs_vs_spy=-0.45686|gap_atr=-0.02664|ext_atr=0.088603|risk_atr=0.095328,602,20,12040,-48.8,-0.41,0,7.8,0.06,-48.8,-0.41,-1731.3,-6.93,2
269,Exit short,2026-07-27 14:30,sl1|exit_reason=time|mfe_r=0.143074,593.92,25,14846.5,-1.5,-0.01,0,6.5,0.04,-34.75,-0.23,-1732.8,-6.93,6
269,Entry short,2026-07-27 14:00,sl1|setup=pdl_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.687658|rs_vs_spy=-1.318802|gap_atr=0.516294|ext_atr=0.337563|risk_atr=0.08,593.86,25,14846.5,-1.5,-0.01,0,6.5,0.04,-34.75,-0.23,-1732.8,-6.93,6
270,Exit short,2026-07-28 10:15,sl1|exit_reason=time|mfe_r=0.403212,593.56,13,7708.48,-7.8,-0.10,0,18.98,0.25,-36.4,-0.47,-1740.6,-6.96,6
270,Entry short,2026-07-28 09:45,sl1|setup=orb_retest|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.979285|rs_vs_spy=-0.309997|gap_atr=0.096|ext_atr=0.151167|risk_atr=0.152872,592.96,13,7708.48,-7.8,-0.10,0,18.98,0.25,-36.4,-0.47,-1740.6,-6.96,6
271,Exit short,2026-07-28 15:00,sl1|exit_reason=stop|mfe_r=0,594.81,25,14819.75,-50.5,-0.34,0,0,0.00,-50.5,-0.34,-1791.1,-7.16,5
271,Entry short,2026-07-28 14:35,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=0.704446|rs_vs_spy=-0.78494|gap_atr=0.096|ext_atr=0.032076|risk_atr=0.082076,592.79,25,14819.75,-50.5,-0.34,0,0,0.00,-50.5,-0.34,-1791.1,-7.16,5
272,Exit short,2026-07-29 09:55,sl1|exit_reason=be|mfe_r=1.159026,589.29,26,15320.5,-1.04,-0.01,0,55.64,0.36,-1.04,-0.01,-1792.14,-7.17,2
272,Entry short,2026-07-29 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.857586|rs_vs_spy=-0.688898|gap_atr=0.022751|ext_atr=0.104619|risk_atr=0.08,589.25,26,15320.5,-1.04,-0.01,0,55.64,0.36,-1.04,-0.01,-1792.14,-7.17,2
273,Exit long,2026-07-29 14:30,sl1|exit_reason=time|mfe_r=0.164195,594.18,8,4778.64,-25.2,-0.53,0,7.2,0.15,-35.6,-0.74,-1817.34,-7.27,6
273,Entry long,2026-07-29 14:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.786289|rs_vs_spy=0.809284|gap_atr=0.022751|ext_atr=0.278877|risk_atr=0.240524,597.33,8,4778.64,-25.2,-0.53,0,7.2,0.15,-35.6,-0.74,-1817.34,-7.27,6
274,Exit long,2026-07-29 15:15,sl1|exit_reason=stop|mfe_r=0.081732,593.52,8,4795.52,-47.36,-0.99,0,3.68,0.08,-47.36,-0.99,-1864.7,-7.46,5
274,Entry long,2026-07-29 14:50,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.864399|rs_vs_spy=0.559085|gap_atr=0.022751|ext_atr=0.334201|risk_atr=0.252103,599.44,8,4795.52,-47.36,-0.99,0,3.68,0.08,-47.36,-0.99,-1864.7,-7.46,5
275,Exit long,2026-07-30 11:00,sl1|exit_reason=trail|mfe_r=1.575389,533.71,22,11715,26.62,0.23,0,75.24,0.64,-31.9,-0.27,-1838.08,-7.35,5
275,Entry long,2026-07-30 10:35,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=4|window=midday|tier=core|rvol=4.748945|rs_vs_spy=0.869177|gap_atr=-2.667764|ext_atr=0.045356|risk_atr=0.095356,532.5,22,11715,26.62,0.23,0,75.24,0.64,-31.9,-0.27,-1838.08,-7.35,5
276,Exit long,2026-07-30 14:45,sl1|exit_reason=be|mfe_r=0.894367,533.04,51,27187.08,-2.04,-0.01,0,86.7,0.32,-24.99,-0.09,-1840.12,-7.36,7
276,Entry long,2026-07-30 14:10,sl1|setup=vwap_reclaim|side=long|grade=A|size=full|score=4|window=power|tier=core|rvol=3.406255|rs_vs_spy=0.772927|gap_atr=-2.667764|ext_atr=0.033983|risk_atr=0.083983,533.08,51,27187.08,-2.04,-0.01,0,86.7,0.32,-24.99,-0.09,-1840.12,-7.36,7
277,Exit long,2026-08-03 10:00,sl1|exit_reason=trail|mfe_r=3.606524,588.95,20,11523.4,255.6,2.22,0,354.4,3.08,-0.4,0.00,-1584.52,-6.34,5
277,Entry long,2026-08-03 09:35,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=core|rvol=1.565794|rs_vs_spy=2.163113|gap_atr=0.229175|ext_atr=0.189262|risk_atr=0.195369,576.17,20,11523.4,255.6,2.22,0,354.4,3.08,-0.4,0.00,-1584.52,-6.34,5
278,Exit long,2026-08-04 09:45,sl1|exit_reason=stop|mfe_r=0.622768,582.87,23,13455.46,-49.45,-0.37,0,29.67,0.22,-49.45,-0.37,-1633.97,-6.54,2
278,Entry long,2026-08-04 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=0.699874|rs_vs_spy=0.448139|gap_atr=-0.335819|ext_atr=0.070942|risk_atr=0.08,585.02,23,13455.46,-49.45,-0.37,0,29.67,0.22,-49.45,-0.37,-1633.97,-6.54,2
279,Exit long,2026-08-04 15:45,sl1|exit_reason=be|mfe_r=0.754988,590.4,16,9447.04,-0.64,-0.01,0,36.8,0.39,-0.64,-0.01,-1634.61,-6.54,4
279,Entry long,2026-08-04 15:25,sl1|setup=hod_break|side=long|grade=B|size=half|score=3|window=power|tier=core|rvol=0.837631|rs_vs_spy=0.01835|gap_atr=-0.335819|ext_atr=0.224038|risk_atr=0.116867,590.44,16,9447.04,-0.64,-0.01,0,36.8,0.39,-0.64,-0.01,-1634.61,-6.54,4
280,Exit short,2026-08-05 12:15,sl1|exit_reason=trail|mfe_r=3.794016,583.9,13,7726.16,135.46,1.75,0,184.47,2.39,-26.91,-0.35,-1499.15,-6.00,28
280,Entry short,2026-08-05 09:55,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.750059|rs_vs_spy=-1.130531|gap_atr=0.497169|ext_atr=0.097142|risk_atr=0.147142,594.32,13,7726.16,135.46,1.75,0,184.47,2.39,-26.91,-0.35,-1499.15,-6.00,28
281,Exit long,2026-08-06 10:00,sl1|exit_reason=stop|mfe_r=0.152458,591.03,14,8323.7,-49.28,-0.59,0,7.14,0.09,-49.28,-0.59,-1548.43,-6.19,2
281,Entry long,2026-08-06 09:50,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.628761|rs_vs_spy=1.302446|gap_atr=-0.102279|ext_atr=0.145445|risk_atr=0.13835,594.55,14,8323.7,-49.28,-0.59,0,7.14,0.09,-49.28,-0.59,-1548.43,-6.19,2
282,Exit long,2026-08-06 15:40,sl1|exit_reason=stop|mfe_r=0.587009,588.21,24,14166.48,-49.44,-0.35,0,27.84,0.20,-49.44,-0.35,-1597.87,-6.39,15
282,Entry long,2026-08-06 14:25,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.757001|rs_vs_spy=0.763351|gap_atr=-0.102279|ext_atr=0.004715|risk_atr=0.08,590.27,24,14166.48,-49.44,-0.35,0,27.84,0.20,-49.44,-0.35,-1597.87,-6.39,15
283,Exit long,2026-08-07 09:55,sl1|exit_reason=stop|mfe_r=0.42712,589.24,26,15371.2,-50.96,-0.33,0,20.8,0.14,-50.96,-0.33,-1648.83,-6.60,2
283,Entry long,2026-08-07 09:45,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.528674|rs_vs_spy=0.823276|gap_atr=-0.177515|ext_atr=0.008305|risk_atr=0.08,591.2,26,15371.2,-50.96,-0.33,0,20.8,0.14,-50.96,-0.33,-1648.83,-6.60,2
284,Exit short,2026-08-10 09:55,sl1|exit_reason=be|mfe_r=1.491111,596.51,26,15508.22,-1.04,-0.01,0,71.5,0.46,-31.46,-0.20,-1649.87,-6.60,3
284,Entry short,2026-08-10 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.860538|rs_vs_spy=-0.445816|gap_atr=0.310926|ext_atr=0.09509|risk_atr=0.08,596.47,26,15508.22,-1.04,-0.01,0,71.5,0.46,-31.46,-0.20,-1649.87,-6.60,3
285,Exit short,2026-08-10 15:50,sl1|exit_reason=eod|mfe_r=0.015561,593.95,19,11253.51,-31.54,-0.28,0,0.38,0.00,-39.52,-0.35,-1681.41,-6.73,5
285,Entry short,2026-08-10 15:25,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.976563|rs_vs_spy=-1.17844|gap_atr=0.310926|ext_atr=0.271687|risk_atr=0.110696,592.29,19,11253.51,-31.54,-0.28,0,0.38,0.00,-39.52,-0.35,-1681.41,-6.73,5
286,Exit long,2026-08-11 10:20,sl1|exit_reason=trail|mfe_r=4.228735,609.11,15,8977.5,159.15,1.77,0,208.95,2.33,-3,-0.03,-1522.26,-6.09,6
286,Entry long,2026-08-11 09:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.259028|rs_vs_spy=0.289429|gap_atr=0.130733|ext_atr=0.095209|risk_atr=0.145209,598.5,15,8977.5,159.15,1.77,0,208.95,2.33,-3,-0.03,-1522.26,-6.09,6
287,Exit short,2026-08-12 10:05,sl1|exit_reason=trail|mfe_r=2.572869,590.39,16,9522.56,76.32,0.80,0,132.48,1.39,-5.92,-0.06,-1445.94,-5.78,5
287,Entry short,2026-08-12 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.459698|rs_vs_spy=-0.721485|gap_atr=0.081943|ext_atr=0.143298|risk_atr=0.136397,595.16,16,9522.56,76.32,0.80,0,132.48,1.39,-5.92,-0.06,-1445.94,-5.78,5
288,Exit long,2026-08-13 09:45,sl1|exit_reason=stop|mfe_r=0.521788,585.69,19,11178.46,-50.35,-0.45,0,25.46,0.23,-50.35,-0.45,-1496.29,-5.99,2
288,Entry long,2026-08-13 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.663425|rs_vs_spy=1.222214|gap_atr=0.051917|ext_atr=0.124324|risk_atr=0.114677,588.34,19,11178.46,-50.35,-0.45,0,25.46,0.23,-50.35,-0.45,-1496.29,-5.99,2
289,Exit long,2026-08-13 15:50,sl1|exit_reason=eod|mfe_r=0.816857,595.38,12,7108.92,35.64,0.50,0,38.88,0.55,-4.56,-0.06,-1460.65,-5.84,12
289,Entry long,2026-08-13 14:50,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.593128|rs_vs_spy=1.739311|gap_atr=0.051917|ext_atr=0.177796|risk_atr=0.175591,592.41,12,7108.92,35.64,0.50,0,38.88,0.55,-4.56,-0.06,-1460.65,-5.84,12
290,Exit long,2026-08-14 10:20,sl1|exit_reason=time|mfe_r=0.436348,596.42,13,7778.42,-24.96,-0.32,0,20.28,0.26,-28.47,-0.37,-1485.61,-5.94,6
290,Entry long,2026-08-14 09:50,sl1|setup=pdh_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.671131|rs_vs_spy=0.228317|gap_atr=0.094537|ext_atr=0.002745|risk_atr=0.162235,598.34,13,7778.42,-24.96,-0.32,0,20.28,0.26,-28.47,-0.37,-1485.61,-5.94,6
291,Exit short,2026-08-14 15:50,sl1|exit_reason=eod|mfe_r=0.184627,589.89,22,12984.84,7.26,0.06,0,8.58,0.07,-20.46,-0.16,-1478.35,-5.91,3
291,Entry short,2026-08-14 15:35,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=0.535515|rs_vs_spy=-0.825881|gap_atr=0.094537|ext_atr=0.188952|risk_atr=0.099497,590.22,22,12984.84,7.26,0.06,0,8.58,0.07,-20.46,-0.16,-1478.35,-5.91,3
292,Exit short,2026-08-18 09:45,sl1|exit_reason=be|mfe_r=0.956341,548.73,45,24690.15,-2.7,-0.01,0,92.7,0.38,-9,-0.04,-1481.05,-5.92,1
292,Entry short,2026-08-18 09:40,sl1|setup=orb_break|side=short|grade=A|size=full|score=5|window=open|tier=core|rvol=3.094173|rs_vs_spy=-1.614085|gap_atr=-0.514404|ext_atr=0.131845|risk_atr=0.099317,548.67,45,24690.15,-2.7,-0.01,0,92.7,0.38,-9,-0.04,-1481.05,-5.92,1
293,Exit short,2026-08-18 13:50,sl1|exit_reason=trail|mfe_r=2.083416,548.23,28,15402.24,51.8,0.34,0,101.64,0.66,-9.8,-0.06,-1429.25,-5.72,7
293,Entry short,2026-08-18 13:15,sl1|setup=vwap_loss|side=short|grade=A|size=half|score=5|window=midday|tier=core|rvol=1.887021|rs_vs_spy=-1.302691|gap_atr=-0.514404|ext_atr=0.011024|risk_atr=0.08,550.08,28,15402.24,51.8,0.34,0,101.64,0.66,-9.8,-0.06,-1429.25,-5.72,7
294,Exit short,2026-08-18 15:30,sl1|exit_reason=time|mfe_r=0.143421,544.65,25,13610.5,-5.75,-0.04,0,13.5,0.10,-27.5,-0.20,-1435,-5.74,6
294,Entry short,2026-08-18 15:00,sl1|setup=lod_break|side=short|grade=A|size=full|score=5|window=power|tier=core|rvol=1.957981|rs_vs_spy=-2.245481|gap_atr=-0.514404|ext_atr=0.237484|risk_atr=0.178299,544.42,25,13610.5,-5.75,-0.04,0,13.5,0.10,-27.5,-0.20,-1435,-5.74,6
295,Exit long,2026-08-19 11:10,sl1|exit_reason=trail|mfe_r=2.206449,547.59,21,11442.27,57.12,0.50,0,105.63,0.92,-9.03,-0.08,-1377.88,-5.51,15
295,Entry long,2026-08-19 09:55,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.271231|rs_vs_spy=0.675059|gap_atr=-0.11725|ext_atr=0.127681|risk_atr=0.103213,544.87,21,11442.27,57.12,0.50,0,105.63,0.92,-9.03,-0.08,-1377.88,-5.51,15
296,Exit short,2026-08-20 10:35,sl1|exit_reason=be|mfe_r=1.05931,545.51,22,12000.34,-0.88,-0.01,0,51.92,0.43,-28.82,-0.24,-1378.76,-5.52,7
296,Entry short,2026-08-20 10:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.670593|rs_vs_spy=-0.211427|gap_atr=0.027534|ext_atr=0.053104|risk_atr=0.103104,545.47,22,12000.34,-0.88,-0.01,0,51.92,0.43,-28.82,-0.24,-1378.76,-5.52,7
297,Exit long,2026-08-21 11:10,sl1|exit_reason=be|mfe_r=1.042483,551.23,20,11026,-1.4,-0.01,0,51.2,0.46,-45,-0.41,-1380.16,-5.52,17
297,Entry long,2026-08-21 09:45,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.699525|rs_vs_spy=0.958452|gap_atr=0.038577|ext_atr=0.141095|risk_atr=0.117866,551.3,20,11026,-1.4,-0.01,0,51.2,0.46,-45,-0.41,-1380.16,-5.52,17
298,Exit long,2026-08-21 15:50,sl1|exit_reason=eod|mfe_r=0.291706,549.98,29,15968.85,-19.43,-0.12,0,13.63,0.09,-20.3,-0.13,-1399.59,-5.60,2
298,Entry long,2026-08-21 15:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.817231|rs_vs_spy=0.645076|gap_atr=0.038577|ext_atr=0.016517|risk_atr=0.08,550.65,29,15968.85,-19.43,-0.12,0,13.63,0.09,-20.3,-0.13,-1399.59,-5.60,2
299,Exit short,2026-08-24 09:45,sl1|exit_reason=stop|mfe_r=0,549.23,30,16426.8,-50.1,-0.30,0,33.6,0.20,-50.1,-0.30,-1449.69,-5.80,1
299,Entry short,2026-08-24 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.853054|rs_vs_spy=-0.029011|gap_atr=-0.014316|ext_atr=0.136517|risk_atr=0.08,547.56,30,16426.8,-50.1,-0.30,0,33.6,0.20,-50.1,-0.30,-1449.69,-5.80,1
300,Exit long,2026-08-24 10:05,sl1|exit_reason=stop|mfe_r=0,551.47,29,16043.09,-50.46,-0.31,0,3.48,0.02,-50.46,-0.31,-1500.15,-6.00,1
300,Entry long,2026-08-24 10:00,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.856196|rs_vs_spy=0.893664|gap_atr=-0.014316|ext_atr=0.121333|risk_atr=0.083568,553.21,29,16043.09,-50.46,-0.31,0,3.48,0.02,-50.46,-0.31,-1500.15,-6.00,1
301,Exit long,2026-08-25 15:50,sl1|exit_reason=eod|mfe_r=0.257989,568.93,18,10259.1,-18.36,-0.18,0,12.06,0.12,-26.1,-0.25,-1518.51,-6.07,2
301,Entry long,2026-08-25 15:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.585669|rs_vs_spy=1.198036|gap_atr=0.229253|ext_atr=0.210676|risk_atr=0.134462,569.95,18,10259.1,-18.36,-0.18,0,12.06,0.12,-26.1,-0.25,-1518.51,-6.07,2
302,Exit short,2026-08-26 12:00,sl1|exit_reason=stop|mfe_r=0,577.6,31,17855.07,-50.53,-0.28,0,52.08,0.29,-50.53,-0.28,-1569.04,-6.28,1
302,Entry short,2026-08-26 11:55,sl1|setup=vwap_loss|side=short|grade=A|size=half|score=4|window=midday|tier=core|rvol=3.712716|rs_vs_spy=-2.582185|gap_atr=1.072427|ext_atr=0.03188|risk_atr=0.08188,575.97,31,17855.07,-50.53,-0.28,0,52.08,0.29,-50.53,-0.28,-1569.04,-6.28,1
303,Exit short,2026-08-26 12:55,sl1|exit_reason=be|mfe_r=1.00977,576.39,32,18443.2,-1.28,-0.01,0,49.28,0.27,-49.6,-0.27,-1570.32,-6.28,7
303,Entry short,2026-08-26 12:20,sl1|setup=vwap_loss|side=short|grade=A|size=half|score=4|window=midday|tier=core|rvol=3.549371|rs_vs_spy=-2.466855|gap_atr=1.072427|ext_atr=0.013649|risk_atr=0.08,576.35,32,18443.2,-1.28,-0.01,0,49.28,0.27,-49.6,-0.27,-1570.32,-6.28,7
304,Exit short,2026-08-26 15:50,sl1|exit_reason=eod|mfe_r=0.459575,576.69,64,36900.48,-7.68,-0.02,0,44.16,0.12,-49.92,-0.14,-1578,-6.31,3
304,Entry short,2026-08-26 15:35,sl1|setup=vwap_loss|side=short|grade=A|size=full|score=4|window=power|tier=core|rvol=2.641632|rs_vs_spy=-2.655858|gap_atr=1.072427|ext_atr=0.014038|risk_atr=0.08,576.57,64,36900.48,-7.68,-0.02,0,44.16,0.12,-49.92,-0.14,-1578,-6.31,3
305,Exit long,2026-08-27 10:15,sl1|exit_reason=trail|mfe_r=1.678119,583.52,10,5803,32.2,0.55,0,80.5,1.39,-26.2,-0.45,-1545.8,-6.18,6
305,Entry long,2026-08-27 09:45,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.090105|rs_vs_spy=0.770181|gap_atr=0.003964|ext_atr=0.23509|risk_atr=0.238314,580.3,10,5803,32.2,0.55,0,80.5,1.39,-26.2,-0.45,-1545.8,-6.18,6
306,Exit long,2026-08-28 09:45,sl1|exit_reason=trail|mfe_r=2.586997,582.39,28,16230.48,76.44,0.47,0,126.28,0.78,-7,-0.04,-1469.36,-5.88,2
306,Entry long,2026-08-28 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.704804|rs_vs_spy=1.261545|gap_atr=0.048958|ext_atr=0.114205|risk_atr=0.086595,579.66,28,16230.48,76.44,0.47,0,126.28,0.78,-7,-0.04,-1469.36,-5.88,2
307,Exit short,2026-08-31 09:45,sl1|exit_reason=stop|mfe_r=0,573.33,31,17722.08,-51.15,-0.29,0,5.89,0.03,-51.15,-0.29,-1520.51,-6.08,1
307,Entry short,2026-08-31 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.502684|rs_vs_spy=-0.876866|gap_atr=-0.000498|ext_atr=0.109291|risk_atr=0.08,571.68,31,17722.08,-51.15,-0.29,0,5.89,0.03,-51.15,-0.29,-1520.51,-6.08,1
308,Exit short,2026-08-31 10:10,sl1|exit_reason=be|mfe_r=0.980638,570.89,31,17696.35,-1.24,-0.01,0,53.32,0.30,-5.58,-0.03,-1521.75,-6.09,2
308,Entry short,2026-08-31 10:00,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.534102|rs_vs_spy=-1.016065|gap_atr=-0.000498|ext_atr=0.120921|risk_atr=0.08,570.85,31,17696.35,-1.24,-0.01,0,53.32,0.30,-5.58,-0.03,-1521.75,-6.09,2
309,Exit long,2026-09-02 10:15,sl1|exit_reason=trail|mfe_r=2.355727,596.47,12,7095.6,62.04,0.87,0,108.6,1.53,-6.72,-0.09,-1459.71,-5.84,6
309,Entry long,2026-09-02 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.032787|rs_vs_spy=2.206049|gap_atr=0.011248|ext_atr=0.193784|risk_atr=0.192473,591.3,12,7095.6,62.04,0.87,0,108.6,1.53,-6.72,-0.09,-1459.71,-5.84,6
310,Exit long,2026-09-03 14:45,sl1|exit_reason=be|mfe_r=0.932329,614.47,30,18435.3,-1.2,-0.01,0,44.7,0.24,-7.5,-0.04,-1460.91,-5.84,4
310,Entry long,2026-09-03 14:25,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.216647|rs_vs_spy=0.863776|gap_atr=0.580143|ext_atr=0.001385|risk_atr=0.08,614.51,30,18435.3,-1.2,-0.01,0,44.7,0.24,-7.5,-0.04,-1460.91,-5.84,4
311,Exit short,2026-09-04 09:40,sl1|exit_reason=be|mfe_r=1.286255,608.59,30,18228.3,-29.4,-0.16,0,63.3,0.35,-37.8,-0.21,-1490.31,-5.96,1
311,Entry short,2026-09-04 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.70032|rs_vs_spy=-0.842699|gap_atr=0.077779|ext_atr=0.112206|risk_atr=0.08,607.61,30,18228.3,-29.4,-0.16,0,63.3,0.35,-37.8,-0.21,-1490.31,-5.96,1
312,Exit long,2026-09-04 15:50,sl1|exit_reason=eod|mfe_r=0.038357,616.83,27,16661.97,-7.56,-0.05,0,1.35,0.01,-46.17,-0.28,-1497.87,-5.99,5
312,Entry long,2026-09-04 15:25,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.074822|rs_vs_spy=1.021966|gap_atr=0.077779|ext_atr=0.270163|risk_atr=0.088165,617.11,27,16661.97,-7.56,-0.05,0,1.35,0.01,-46.17,-0.28,-1497.87,-5.99,5
313,Exit long,2026-09-08 10:10,sl1|exit_reason=stop|mfe_r=0.32107,616.44,16,9913.6,-50.56,-0.51,0,15.68,0.16,-50.56,-0.51,-1548.43,-6.19,2
313,Entry long,2026-09-08 10:00,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.614222|rs_vs_spy=0.819464|gap_atr=-0.027623|ext_atr=0.051563|risk_atr=0.155018,619.6,16,9913.6,-50.56,-0.51,0,15.68,0.16,-50.56,-0.51,-1548.43,-6.19,2
314,Exit long,2026-09-08 15:05,sl1|exit_reason=stop|mfe_r=0,621.79,31,19326.64,-51.15,-0.26,0,17.36,0.09,-51.15,-0.26,-1599.58,-6.40,1
314,Entry long,2026-09-08 15:00,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.870512|rs_vs_spy=1.488143|gap_atr=-0.027623|ext_atr=0.282835|risk_atr=0.08,623.44,31,19326.64,-51.15,-0.26,0,17.36,0.09,-51.15,-0.26,-1599.58,-6.40,1
315,Exit long,2026-09-09 10:20,sl1|exit_reason=stop|mfe_r=0.715828,644.36,31,20025.38,-50.22,-0.25,0,34.41,0.17,-50.22,-0.25,-1649.8,-6.60,3
315,Entry long,2026-09-09 10:05,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=2.411519|rs_vs_spy=-0.410424|gap_atr=1.781335|ext_atr=0.001889|risk_atr=0.08,645.98,31,20025.38,-50.22,-0.25,0,34.41,0.17,-50.22,-0.25,-1649.8,-6.60,3
316,Exit long,2026-09-09 11:10,sl1|exit_reason=be|mfe_r=1.133494,654.02,16,10464.96,-0.64,-0.01,0,55.84,0.53,-5.28,-0.05,-1650.44,-6.60,3
