Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-09-25 10:01,sl1|exit_reason=target,157.59,149,23334.89,146.02,0.63,0,146.02,0.63,-31.29,-0.13,146.02,0.15,13
1,Entry long,2025-09-25 09:48,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1758808020000:long|bars_to_confirm=1|signal_close=156.63|trigger=156.47|stop=155.96|target_r=1.5|risk_ps=0.67|atr=0.50878|vwap_dist_atr=0.692914|tick=0.01,156.61,149,23334.89,146.02,0.63,0,146.02,0.63,-31.29,-0.13,146.02,0.15,13
2,Exit long,2025-09-25 11:44,sl1|exit_reason=target,157.81,279,43889.49,139.5,0.32,0,139.5,0.32,-55.8,-0.13,285.52,0.29,8
2,Entry long,2025-09-25 11:36,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1758814500000:long|bars_to_confirm=1|signal_close=157.338|trigger=157.3299|stop=156.98|target_r=1.5|risk_ps=0.358|atr=0.237297|vwap_dist_atr=0.647001|tick=0.01,157.31,279,43889.49,139.5,0.32,0,139.5,0.32,-55.8,-0.13,285.52,0.29,8
3,Exit long,2025-09-26 10:45,sl1|exit_reason=stop,157.17,487,76653.8,-112.01,-0.15,0,87.66,0.11,-112.01,-0.15,173.51,0.17,3
3,Entry long,2025-09-26 10:42,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1758897660000:long|bars_to_confirm=1|signal_close=157.385|trigger=157.3799|stop=157.18|target_r=1.5|risk_ps=0.205|atr=0.303924|vwap_dist_atr=0.238575|tick=0.01,157.4,487,76653.8,-112.01,-0.15,0,87.66,0.11,-112.01,-0.15,173.51,0.17,3
4,Exit long,2025-09-26 11:13,sl1|exit_reason=time,157.11,164,25826.72,-60.68,-0.23,0,141.04,0.55,-68.88,-0.27,112.83,0.11,20
4,Entry long,2025-09-26 10:53,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1758898320000:long|bars_to_confirm=1|signal_close=157.4097|trigger=157.39|stop=156.8|target_r=1.5|risk_ps=0.6097|atr=0.312725|vwap_dist_atr=0.335111|tick=0.01,157.48,164,25826.72,-60.68,-0.23,0,141.04,0.55,-68.88,-0.27,112.83,0.11,20
5,Exit short,2025-09-29 11:56,sl1|exit_reason=time,163.58,317,51918.26,63.4,0.12,0,117.29,0.23,-38.04,-0.07,176.23,0.18,20
5,Entry short,2025-09-29 11:36,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759160100000:short|bars_to_confirm=1|signal_close=163.815|trigger=163.83|stop=164.13|target_r=1.5|risk_ps=0.315|atr=0.218854|vwap_dist_atr=0.830373|tick=0.01,163.78,317,51918.26,63.4,0.12,0,117.29,0.23,-38.04,-0.07,176.23,0.18,20
6,Exit short,2025-09-29 14:56,sl1|exit_reason=target,163.39,500,81860,165,0.20,0,165,0.20,-20,-0.02,341.23,0.34,1
6,Entry short,2025-09-29 14:55,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759172040000:short|bars_to_confirm=1|signal_close=163.74|trigger=163.77|stop=163.94|target_r=1.5|risk_ps=0.2|atr=0.128591|vwap_dist_atr=0.730813|tick=0.01,163.72,500,81860,165,0.20,0,165,0.20,-20,-0.02,341.23,0.34,1
7,Exit short,2025-09-30 11:06,sl1|exit_reason=stop,167.16,238,39676.98,-107.1,-0.27,0,23.8,0.06,-107.1,-0.27,234.13,0.23,11
7,Entry short,2025-09-30 10:55,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759243980000:short|bars_to_confirm=2|signal_close=166.73|trigger=166.9|stop=167.15|target_r=1.5|risk_ps=0.42|atr=0.291571|vwap_dist_atr=0.888116|tick=0.01,166.71,238,39676.98,-107.1,-0.27,0,23.8,0.06,-107.1,-0.27,234.13,0.23,11
8,Exit long,2025-10-01 09:44,sl1|exit_reason=target,168.8,140,23489.2,142.8,0.61,0,142.8,0.61,-1.4,-0.01,376.93,0.38,5
8,Entry long,2025-10-01 09:39,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759325880000:long|bars_to_confirm=1|signal_close=167.8098|trigger=167.6899|stop=167.1|target_r=1.5|risk_ps=0.7098|atr=0.564842|vwap_dist_atr=0.729923|tick=0.01,167.78,140,23489.2,142.8,0.61,0,142.8,0.61,-1.4,-0.01,376.93,0.38,5
9,Exit short,2025-10-02 09:39,sl1|exit_reason=target,183.66,142,26221.72,142,0.54,0,142,0.54,-5.68,-0.02,518.93,0.52,0
9,Entry short,2025-10-02 09:39,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759412280000:short|bars_to_confirm=1|signal_close=184.71|trigger=184.82|stop=185.41|target_r=1.5|risk_ps=0.7|atr=0.582376|vwap_dist_atr=0.631866|tick=0.01,184.66,142,26221.72,142,0.54,0,142,0.54,-5.68,-0.02,518.93,0.52,0
10,Exit short,2025-10-02 14:11,sl1|exit_reason=time,182.97,416,76182.08,66.56,0.09,0,141.44,0.19,-83.2,-0.11,585.49,0.59,20
10,Entry short,2025-10-02 13:51,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759427340000:short|bars_to_confirm=2|signal_close=183.17|trigger=183.1717|stop=183.41|target_r=1.5|risk_ps=0.24|atr=0.174549|vwap_dist_atr=0.961745|tick=0.01,183.13,416,76182.08,66.56,0.09,0,141.44,0.19,-83.2,-0.11,585.49,0.59,20
11,Exit long,2025-10-03 10:19,sl1|exit_reason=target,189.26,147,27668.34,152.88,0.55,0,152.88,0.55,-76.44,-0.28,738.37,0.74,10
11,Entry long,2025-10-03 10:09,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759500480000:long|bars_to_confirm=1|signal_close=188.2101|trigger=188.1826|stop=187.53|target_r=1.5|risk_ps=0.6801|atr=0.637279|vwap_dist_atr=0.473599|tick=0.01,188.22,147,27668.34,152.88,0.55,0,152.88,0.55,-76.44,-0.28,738.37,0.74,10
12,Exit short,2025-10-07 09:55,sl1|exit_reason=stop,194.53,123,23827.56,-99.63,-0.42,0,17.22,0.07,-99.63,-0.42,638.74,0.64,2
12,Entry short,2025-10-07 09:53,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759845120000:short|bars_to_confirm=1|signal_close=193.71|trigger=193.7127|stop=194.52|target_r=1.5|risk_ps=0.81|atr=0.62543|vwap_dist_atr=0.436256|tick=0.01,193.72,123,23827.56,-99.63,-0.42,0,17.22,0.07,-99.63,-0.42,638.74,0.64,2
13,Exit long,2025-10-08 09:58,sl1|exit_reason=time,192.2,51,9733.86,68.34,0.70,0,78.54,0.81,-12.24,-0.13,707.08,0.71,20
13,Entry long,2025-10-08 09:38,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759930560000:long|bars_to_confirm=2|signal_close=190.9|trigger=190.37|stop=188.97|target_r=1.5|risk_ps=1.93|atr=0.693245|vwap_dist_atr=0.915676|tick=0.01,190.86,51,9733.86,68.34,0.70,0,78.54,0.81,-12.24,-0.13,707.08,0.71,20
14,Exit long,2025-10-08 13:51,sl1|exit_reason=stop,193.34,434,84018.06,-108.5,-0.13,0,43.4,0.05,-108.5,-0.13,598.58,0.60,2
14,Entry long,2025-10-08 13:49,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1759945680000:long|bars_to_confirm=1|signal_close=193.58|trigger=193.51|stop=193.35|target_r=1.5|risk_ps=0.23|atr=0.193709|vwap_dist_atr=0.551545|tick=0.01,193.59,434,84018.06,-108.5,-0.13,0,43.4,0.05,-108.5,-0.13,598.58,0.60,2
15,Exit short,2025-10-09 10:03,sl1|exit_reason=time,195.65,64,12471.68,-49.92,-0.40,0,71.04,0.57,-76.8,-0.62,548.66,0.55,20
15,Entry short,2025-10-09 09:43,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760017320000:short|bars_to_confirm=1|signal_close=194.83|trigger=195.13|stop=196.37|target_r=1.5|risk_ps=1.54|atr=0.731841|vwap_dist_atr=0.662154|tick=0.01,194.87,64,12471.68,-49.92,-0.40,0,71.04,0.57,-76.8,-0.62,548.66,0.55,20
16,Exit long,2025-10-09 10:17,sl1|exit_reason=stop,195.03,188,36769.04,-103.4,-0.28,0,24.44,0.07,-103.4,-0.28,445.26,0.45,4
16,Entry long,2025-10-09 10:13,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760019060000:long|bars_to_confirm=2|signal_close=195.57|trigger=195.53|stop=195.04|target_r=1.5|risk_ps=0.53|atr=0.465229|vwap_dist_atr=0.777886|tick=0.01,195.58,188,36769.04,-103.4,-0.28,0,24.44,0.07,-103.4,-0.28,445.26,0.45,4
17,Exit short,2025-10-10 09:45,sl1|exit_reason=stop,192.39,227,43545.41,-127.12,-0.29,0,6.81,0.02,-127.12,-0.29,318.14,0.32,2
17,Entry short,2025-10-10 09:43,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760103720000:short|bars_to_confirm=1|signal_close=191.94|trigger=192|stop=192.38|target_r=1.5|risk_ps=0.44|atr=0.540802|vwap_dist_atr=0.518166|tick=0.01,191.83,227,43545.41,-127.12,-0.29,0,6.81,0.02,-127.12,-0.29,318.14,0.32,2
18,Exit short,2025-10-10 09:51,sl1|exit_reason=target,190.76,131,25131.04,141.48,0.56,0,141.48,0.56,-19.65,-0.08,459.62,0.46,2
18,Entry short,2025-10-10 09:49,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760104020000:short|bars_to_confirm=2|signal_close=191.8|trigger=191.82|stop=192.56|target_r=1.5|risk_ps=0.76|atr=0.531056|vwap_dist_atr=0.70862|tick=0.01,191.84,131,25131.04,141.48,0.56,0,141.48,0.56,-19.65,-0.08,459.62,0.46,2
19,Exit short,2025-10-13 09:54,sl1|exit_reason=target,189.15,101,19250.6,146.45,0.76,0,146.45,0.76,-29.29,-0.15,606.07,0.61,14
19,Entry short,2025-10-13 09:40,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760362740000:short|bars_to_confirm=1|signal_close=190.58|trigger=190.62|stop=191.57|target_r=1.5|risk_ps=0.99|atr=0.747907|vwap_dist_atr=0.97103|tick=0.01,190.6,101,19250.6,146.45,0.76,0,146.45,0.76,-29.29,-0.15,606.07,0.61,14
20,Exit long,2025-10-14 10:09,sl1|exit_reason=time,189.15,86,16189.5,77.4,0.48,0,90.3,0.56,-95.46,-0.59,683.47,0.68,20
20,Entry long,2025-10-14 09:49,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760449560000:long|bars_to_confirm=3|signal_close=188.28|trigger=188.2799|stop=187.13|target_r=1.5|risk_ps=1.15|atr=0.68991|vwap_dist_atr=0.492305|tick=0.01,188.25,86,16189.5,77.4,0.48,0,90.3,0.56,-95.46,-0.59,683.47,0.68,20
21,Exit long,2025-10-15 10:41,sl1|exit_reason=stop,190.02,208,39628.16,-104,-0.26,0,101.92,0.26,-104,-0.26,579.47,0.58,17
21,Entry long,2025-10-15 10:24,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760538180000:long|bars_to_confirm=1|signal_close=190.51|trigger=190.38|stop=190.03|target_r=1.5|risk_ps=0.48|atr=0.422714|vwap_dist_atr=0.539102|tick=0.01,190.52,208,39628.16,-104,-0.26,0,101.92,0.26,-104,-0.26,579.47,0.58,17
22,Exit long,2025-10-15 13:48,sl1|exit_reason=target,191.13,277,52779.58,163.43,0.31,0,163.43,0.31,-30.47,-0.06,742.9,0.74,3
22,Entry long,2025-10-15 13:45,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760550240000:long|bars_to_confirm=1|signal_close=190.51|trigger=190.32|stop=190.15|target_r=1.5|risk_ps=0.36|atr=0.326056|vwap_dist_atr=0.946786|tick=0.01,190.54,277,52779.58,163.43,0.31,0,163.43,0.31,-30.47,-0.06,742.9,0.74,3
23,Exit long,2025-10-16 10:16,sl1|exit_reason=target,200.93,67,13312.23,150.08,1.13,0,150.08,1.13,-21.44,-0.16,892.98,0.89,10
23,Entry long,2025-10-16 10:06,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760623500000:long|bars_to_confirm=1|signal_close=198.68|trigger=198.3|stop=197.2|target_r=1.5|risk_ps=1.48|atr=0.866362|vwap_dist_atr=0.562558|tick=0.01,198.69,67,13312.23,150.08,1.13,0,150.08,1.13,-21.44,-0.16,892.98,0.89,10
24,Exit short,2025-10-16 12:32,sl1|exit_reason=target,200.31,135,27187.65,145.8,0.54,0,149.85,0.55,-13.5,-0.05,1038.78,1.04,2
24,Entry short,2025-10-16 12:30,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760632020000:short|bars_to_confirm=3|signal_close=201.3701|trigger=201.4|stop=202.11|target_r=1.5|risk_ps=0.7399|atr=0.524442|vwap_dist_atr=0.92041|tick=0.01,201.39,135,27187.65,145.8,0.54,0,149.85,0.55,-13.5,-0.05,1038.78,1.04,2
25,Exit short,2025-10-17 09:54,sl1|exit_reason=stop,200.22,65,12912.25,-102.05,-0.79,0,117,0.91,-102.05,-0.79,936.73,0.94,14
25,Entry short,2025-10-17 09:40,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760708340000:short|bars_to_confirm=1|signal_close=198.684|trigger=198.8|stop=200.21|target_r=1.5|risk_ps=1.526|atr=0.765506|vwap_dist_atr=0.416671|tick=0.01,198.65,65,12912.25,-102.05,-0.79,0,117,0.91,-102.05,-0.79,936.73,0.94,14
26,Exit short,2025-10-17 10:36,sl1|exit_reason=target,198.65,136,27163.28,146.88,0.54,0,146.88,0.54,-1.36,-0.01,1083.61,1.08,2
26,Entry short,2025-10-17 10:34,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760711580000:short|bars_to_confirm=1|signal_close=199.715|trigger=199.77|stop=200.45|target_r=1.5|risk_ps=0.735|atr=0.559117|vwap_dist_atr=0.375613|tick=0.01,199.73,136,27163.28,146.88,0.54,0,146.88,0.54,-1.36,-0.01,1083.61,1.08,2
27,Exit long,2025-10-20 11:13,sl1|exit_reason=stop,209.73,235,49382.9,-96.35,-0.20,0,11.75,0.02,-96.35,-0.20,987.26,0.99,0
27,Entry long,2025-10-20 11:13,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1760973060000:long|bars_to_confirm=2|signal_close=210.165|trigger=210.1|stop=209.74|target_r=1.5|risk_ps=0.425|atr=0.36504|vwap_dist_atr=0.661728|tick=0.01,210.14,235,49382.9,-96.35,-0.20,0,11.75,0.02,-96.35,-0.20,987.26,0.99,0
28,Exit short,2025-10-21 10:26,sl1|exit_reason=target,202.38,333,67525.74,133.2,0.20,0,133.2,0.20,-19.98,-0.03,1120.46,1.12,0
28,Entry short,2025-10-21 10:26,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761056700000:short|bars_to_confirm=1|signal_close=202.83|trigger=202.87|stop=203.13|target_r=1.5|risk_ps=0.3|atr=0.434282|vwap_dist_atr=0.460499|tick=0.01,202.78,333,67525.74,133.2,0.20,0,133.2,0.20,-19.98,-0.03,1120.46,1.12,0
29,Exit long,2025-10-21 11:36,sl1|exit_reason=stop,202.62,249,50554.47,-102.09,-0.20,0,0,0.00,-102.09,-0.20,1018.37,1.02,4
29,Entry long,2025-10-21 11:32,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761060660000:long|bars_to_confirm=1|signal_close=203.03|trigger=203|stop=202.63|target_r=1.5|risk_ps=0.4|atr=0.272438|vwap_dist_atr=0.921632|tick=0.01,203.03,249,50554.47,-102.09,-0.20,0,0,0.00,-102.09,-0.20,1018.37,1.02,4
30,Exit long,2025-10-22 09:42,sl1|exit_reason=target,203.31,108,21812.76,144.72,0.66,0,144.72,0.66,-4.32,-0.02,1163.09,1.16,1
30,Entry long,2025-10-22 09:41,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761140400000:long|bars_to_confirm=1|signal_close=202|trigger=201.88|stop=201.08|target_r=1.5|risk_ps=0.92|atr=0.589632|vwap_dist_atr=0.68173|tick=0.01,201.97,108,21812.76,144.72,0.66,0,144.72,0.66,-4.32,-0.02,1163.09,1.16,1
31,Exit long,2025-10-23 10:49,sl1|exit_reason=target,203.54,126,25494.84,151.2,0.59,0,151.2,0.59,-23.94,-0.09,1314.29,1.31,17
31,Entry long,2025-10-23 10:32,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761229860000:long|bars_to_confirm=1|signal_close=202.33|trigger=202.2999|stop=201.54|target_r=1.5|risk_ps=0.79|atr=0.617832|vwap_dist_atr=0.525903|tick=0.01,202.34,126,25494.84,151.2,0.59,0,151.2,0.59,-23.94,-0.09,1314.29,1.31,17
32,Exit short,2025-10-27 09:40,sl1|exit_reason=target,221.17,106,23609.38,165.36,0.70,0,165.36,0.70,-3.18,-0.01,1479.65,1.48,2
32,Entry short,2025-10-27 09:38,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761572220000:short|bars_to_confirm=1|signal_close=222.83|trigger=222.97|stop=223.77|target_r=1.5|risk_ps=0.94|atr=0.796915|vwap_dist_atr=0.673875|tick=0.01,222.73,106,23609.38,165.36,0.70,0,165.36,0.70,-3.18,-0.01,1479.65,1.48,2
33,Exit long,2025-10-27 11:04,sl1|exit_reason=stop,219.56,204,44898.36,-108.12,-0.24,0,51,0.11,-108.12,-0.24,1371.53,1.37,0
33,Entry long,2025-10-27 11:04,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761577380000:long|bars_to_confirm=1|signal_close=220.06|trigger=219.8605|stop=219.57|target_r=1.5|risk_ps=0.49|atr=0.517236|vwap_dist_atr=0.430435|tick=0.01,220.09,204,44898.36,-108.12,-0.24,0,51,0.11,-108.12,-0.24,1371.53,1.37,0
34,Exit long,2025-10-28 09:50,sl1|exit_reason=stop,218.48,70,15397.2,-103.6,-0.67,0,2.8,0.02,-103.6,-0.67,1267.93,1.27,8
34,Entry long,2025-10-28 09:42,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761658800000:long|bars_to_confirm=2|signal_close=219.9|trigger=219.86|stop=218.49|target_r=1.5|risk_ps=1.41|atr=0.742085|vwap_dist_atr=0.928458|tick=0.01,219.96,70,15397.2,-103.6,-0.67,0,2.8,0.02,-103.6,-0.67,1267.93,1.27,8
35,Exit long,2025-10-29 09:52,sl1|exit_reason=target,231.36,76,17432.88,150.48,0.86,0,150.48,0.86,-19,-0.11,1418.41,1.42,2
35,Entry long,2025-10-29 09:50,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761745740000:long|bars_to_confirm=1|signal_close=229.37|trigger=229.2389|stop=228.06|target_r=1.5|risk_ps=1.31|atr=0.837199|vwap_dist_atr=0.663222|tick=0.01,229.38,76,17432.88,150.48,0.86,0,150.48,0.86,-19,-0.11,1418.41,1.42,2
36,Exit long,2025-10-29 10:16,sl1|exit_reason=stop,228.91,71,16358.4,-105.79,-0.65,0,14.2,0.09,-105.79,-0.65,1312.62,1.31,2
36,Entry long,2025-10-29 10:14,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761747180000:long|bars_to_confirm=1|signal_close=230.325|trigger=230.22|stop=228.92|target_r=1.5|risk_ps=1.405|atr=0.796717|vwap_dist_atr=0.818372|tick=0.01,230.4,71,16358.4,-105.79,-0.65,0,14.2,0.09,-105.79,-0.65,1312.62,1.31,2
37,Exit long,2025-10-30 09:50,sl1|exit_reason=target,225.78,97,21737.7,162.96,0.75,0,162.96,0.75,-1.94,-0.01,1475.58,1.48,3
37,Entry long,2025-10-30 09:47,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761831900000:long|bars_to_confirm=2|signal_close=224.01|trigger=223.878|stop=222.98|target_r=1.5|risk_ps=1.03|atr=0.942296|vwap_dist_atr=0.504799|tick=0.01,224.1,97,21737.7,162.96,0.75,0,162.96,0.75,-1.94,-0.01,1475.58,1.48,3
38,Exit long,2025-10-30 11:07,sl1|exit_reason=stop,224.64,175,39411.75,-99.75,-0.25,0,63,0.16,-99.75,-0.25,1375.83,1.38,5
38,Entry long,2025-10-30 11:02,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761836400000:long|bars_to_confirm=2|signal_close=225.22|trigger=225.0584|stop=224.65|target_r=1.5|risk_ps=0.57|atr=0.47191|vwap_dist_atr=0.992284|tick=0.01,225.21,175,39411.75,-99.75,-0.25,0,63,0.16,-99.75,-0.25,1375.83,1.38,5
39,Exit short,2025-10-31 09:49,sl1|exit_reason=target,228.12,128,29345.28,145.92,0.50,0,145.92,0.50,-1.28,0.00,1521.75,1.52,0
39,Entry short,2025-10-31 09:49,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1761918480000:short|bars_to_confirm=1|signal_close=229.29|trigger=229.37|stop=230.07|target_r=1.5|risk_ps=0.78|atr=0.725594|vwap_dist_atr=0.448037|tick=0.01,229.26,128,29345.28,145.92,0.50,0,145.92,0.50,-1.28,0.00,1521.75,1.52,0
40,Exit short,2025-10-31 11:13,sl1|exit_reason=target,227.83,200,45712,146,0.32,0,146,0.32,-38,-0.08,1667.75,1.67,3
