Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
350,Entry long,2026-09-08 09:45,sl1|setup=vwap_reclaim|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.513761|rs_vs_spy=1.7593|gap_atr=0.460622|ext_atr=0.063895|risk_atr=0.113895,238.72,47,11219.84,507.6,4.52,0,607.71,5.42,-98.23,-0.88,3040.13,12.16,24
351,Exit short,2026-09-08 15:50,sl1|exit_reason=eod|mfe_r=1.662677,242.4,25,6110.5,50.5,0.83,0,80.5,1.32,-0.5,-0.01,3090.63,12.36,4
351,Entry short,2026-09-08 15:30,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=2.2144|rs_vs_spy=4.282028|gap_atr=0.460622|ext_atr=0.055476|risk_atr=0.105476,244.42,25,6110.5,50.5,0.83,0,80.5,1.32,-0.5,-0.01,3090.63,12.36,4
352,Exit short,2026-09-11 10:15,sl1|exit_reason=stop|mfe_r=0.577797,230.5,19,4329.91,-49.59,-1.15,0,27.74,0.64,-49.59,-1.15,3041.04,12.16,8
352,Entry short,2026-09-11 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.595546|rs_vs_spy=-3.053833|gap_atr=0.368093|ext_atr=0.127671|risk_atr=0.140515,227.89,19,4329.91,-49.59,-1.15,0,27.74,0.64,-49.59,-1.15,3041.04,12.16,8
353,Exit short,2026-09-11 14:30,sl1|exit_reason=time|mfe_r=0.260573,225.83,34,7672.78,-5.44,-0.07,0,12.24,0.16,-19.04,-0.25,3035.6,12.14,6
353,Entry short,2026-09-11 14:00,sl1|setup=pdl_retest|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.748289|rs_vs_spy=-4.038468|gap_atr=0.368093|ext_atr=0.14765|risk_atr=0.08,225.67,34,7672.78,-5.44,-0.07,0,12.24,0.16,-19.04,-0.25,3035.6,12.14,6
354,Exit long,2026-09-14 09:50,sl1|exit_reason=be|mfe_r=0.935762,212.78,12,2553.84,-0.48,-0.02,0,48.84,1.91,-5.4,-0.21,3035.12,12.14,2
354,Entry long,2026-09-14 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.220292|rs_vs_spy=3.777502|gap_atr=-1.106859|ext_atr=0.215255|risk_atr=0.225361,212.82,12,2553.84,-0.48,-0.02,0,48.84,1.91,-5.4,-0.21,3035.12,12.14,2
355,Exit long,2026-09-15 10:00,sl1|exit_reason=stop|mfe_r=0.299522,214.11,34,7330.06,-50.32,-0.69,0,13.94,0.19,-50.32,-0.69,2984.8,11.94,3
355,Entry long,2026-09-15 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.627345|rs_vs_spy=2.251338|gap_atr=-0.069656|ext_atr=0.058612|risk_atr=0.08,215.59,34,7330.06,-50.32,-0.69,0,13.94,0.19,-50.32,-0.69,2984.8,11.94,3
356,Exit short,2026-09-15 15:50,sl1|exit_reason=eod|mfe_r=0.728465,207.21,30,6251.1,34.8,0.56,0,35.7,0.57,-28.8,-0.46,3019.6,12.08,18
356,Entry short,2026-09-15 14:20,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.821447|rs_vs_spy=-0.902373|gap_atr=-0.069656|ext_atr=0.1648|risk_atr=0.092561,208.37,30,6251.1,34.8,0.56,0,35.7,0.57,-28.8,-0.46,3019.6,12.08,18
357,Exit long,2026-09-16 10:00,sl1|exit_reason=stop|mfe_r=0.576131,213.59,36,7740.72,-51.48,-0.67,0,28.08,0.36,-51.48,-0.67,2968.12,11.87,3
357,Entry long,2026-09-16 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.584937|rs_vs_spy=1.135303|gap_atr=0.293251|ext_atr=0.098013|risk_atr=0.08,215.02,36,7740.72,-51.48,-0.67,0,28.08,0.36,-51.48,-0.67,2968.12,11.87,3
358,Exit short,2026-09-16 15:30,sl1|exit_reason=be|mfe_r=0.797705,210.01,26,5459.22,-1.04,-0.02,0,38.22,0.70,-8.32,-0.15,2967.08,11.87,3
358,Entry short,2026-09-16 15:15,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.850245|rs_vs_spy=-0.044818|gap_atr=0.293251|ext_atr=0.344969|risk_atr=0.107613,209.97,26,5459.22,-1.04,-0.02,0,38.22,0.70,-8.32,-0.15,2967.08,11.87,3
359,Exit short,2026-09-17 15:50,sl1|exit_reason=eod|mfe_r=0.634969,215.96,14,2995.86,-27.58,-0.92,0,60.34,2.01,-61.04,-2.04,2939.5,11.76,75
359,Entry short,2026-09-17 09:35,sl1|setup=orb_break|side=short|grade=A|size=full|score=4|window=open|tier=neutral|rvol=3.424303|rs_vs_spy=-6.710196|gap_atr=1.204828|ext_atr=0.380087|risk_atr=0.4,213.99,14,2995.86,-27.58,-0.92,0,60.34,2.01,-61.04,-2.04,2939.5,11.76,75
360,Exit short,2026-09-18 10:20,sl1|exit_reason=be|mfe_r=0.806685,213.19,14,2984.1,-0.56,-0.02,0,39.76,1.33,-9.52,-0.32,2938.94,11.76,5
360,Entry short,2026-09-18 09:55,sl1|setup=orb_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.098454|rs_vs_spy=-2.075296|gap_atr=0.015993|ext_atr=0.219339|risk_atr=0.202506,213.15,14,2984.1,-0.56,-0.02,0,39.76,1.33,-9.52,-0.32,2938.94,11.76,5
361,Exit long,2026-09-18 15:35,sl1|exit_reason=time|mfe_r=0.178142,222.57,17,3781.48,2.21,0.06,0,8.16,0.22,-25.5,-0.67,2941.15,11.76,6
361,Entry long,2026-09-18 15:05,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.379512|rs_vs_spy=1.970504|gap_atr=0.015993|ext_atr=0.306001|risk_atr=0.160317,222.44,17,3781.48,2.21,0.06,0,8.16,0.22,-25.5,-0.67,2941.15,11.76,6
362,Exit short,2026-09-21 10:05,sl1|exit_reason=be|mfe_r=1.439362,225.02,36,8099.28,-1.44,-0.02,0,70.92,0.88,-38.88,-0.48,2939.71,11.76,2
362,Entry short,2026-09-21 09:55,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.342552|rs_vs_spy=-0.610165|gap_atr=0.146106|ext_atr=0.028567|risk_atr=0.08,224.98,36,8099.28,-1.44,-0.02,0,70.92,0.88,-38.88,-0.48,2939.71,11.76,2
363,Exit long,2026-09-21 14:50,sl1|exit_reason=time|mfe_r=0.365543,236.2,17,4027.98,-12.58,-0.31,0,17.17,0.43,-15.13,-0.38,2927.13,11.71,6
363,Entry long,2026-09-21 14:20,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.338852|rs_vs_spy=3.864229|gap_atr=0.146106|ext_atr=0.385997|risk_atr=0.163836,236.94,17,4027.98,-12.58,-0.31,0,17.17,0.43,-15.13,-0.38,2927.13,11.71,6
364,Exit long,2026-09-22 10:00,sl1|exit_reason=be|mfe_r=0.951467,241.23,8,1930.16,-0.32,-0.02,0,42.48,2.20,-11.12,-0.58,2926.81,11.71,5
364,Entry long,2026-09-22 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.169618|rs_vs_spy=3.324988|gap_atr=0.015954|ext_atr=0.138765|risk_atr=0.324981,241.27,8,1930.16,-0.32,-0.02,0,42.48,2.20,-11.12,-0.58,2926.81,11.71,5
365,Exit short,2026-09-23 09:40,sl1|exit_reason=stop|mfe_r=0,231.28,26,5963.1,-50.18,-0.84,0,6.24,0.10,-50.18,-0.84,2876.63,11.51,1
365,Entry short,2026-09-23 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.776398|rs_vs_spy=-2.409142|gap_atr=-0.062961|ext_atr=0.129276|risk_atr=0.110325,229.35,26,5963.1,-50.18,-0.84,0,6.24,0.10,-50.18,-0.84,2876.63,11.51,1
366,Exit short,2026-09-23 15:50,sl1|exit_reason=eod|mfe_r=0.309972,226.66,12,2731.44,11.52,0.42,0,14.76,0.54,-5.76,-0.21,2888.15,11.55,2
366,Entry short,2026-09-23 15:40,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.657985|rs_vs_spy=-2.551926|gap_atr=-0.062961|ext_atr=0.258436|risk_atr=0.236183,227.62,12,2731.44,11.52,0.42,0,14.76,0.54,-5.76,-0.21,2888.15,11.55,2
367,Exit long,2026-09-24 09:45,sl1|exit_reason=stop|mfe_r=0.298566,237.15,21,5079.48,-99.33,-1.96,0,28.98,0.57,-99.33,-1.96,2788.82,11.16,2
367,Entry long,2026-09-24 09:35,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=2.408084|rs_vs_spy=4.132596|gap_atr=0.324456|ext_atr=0.262764|risk_atr=0.282788,241.88,21,5079.48,-99.33,-1.96,0,28.98,0.57,-99.33,-1.96,2788.82,11.16,2
368,Exit long,2026-09-24 10:15,sl1|exit_reason=be|mfe_r=0.820197,239.58,35,8400.35,-15.05,-0.18,0,80.15,0.95,-78.05,-0.93,2773.77,11.10,3
368,Entry long,2026-09-24 10:00,sl1|setup=vwap_reclaim|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.978306|rs_vs_spy=3.200806|gap_atr=0.324456|ext_atr=0.119851|risk_atr=0.169851,240.01,35,8400.35,-15.05,-0.18,0,80.15,0.95,-78.05,-0.93,2773.77,11.10,3
369,Exit long,2026-09-24 12:30,sl1|exit_reason=trail|mfe_r=1.727094,242.96,22,5310.8,34.32,0.65,0,83.6,1.57,-35.42,-0.67,2808.09,11.23,10
369,Entry long,2026-09-24 11:40,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=2.017645|rs_vs_spy=4.052632|gap_atr=0.324456|ext_atr=0.083389|risk_atr=0.133389,241.4,22,5310.8,34.32,0.65,0,83.6,1.57,-35.42,-0.67,2808.09,11.23,10
